Regione,Cod_ATECO,Descrizione,Livello,Sezione,Nome_sezione,Rischio,Imprese_con_dipendenti,Addetti,Anno
Toscana,39,Attività di risanamento e altri servizi di gestione dei rifiuti,DIVISIONE,E,"Acqua, reti fognarie, rifiuti",alto,38,520,2024
Toscana,41,Costruzione di edifici,DIVISIONE,F,Costruzioni,alto,3578,19492,2024
Toscana,42,Ingegneria civile,DIVISIONE,F,Costruzioni,alto,250,4738,2024
Toscana,43,Lavori di costruzione specializzati,DIVISIONE,F,Costruzioni,alto,9909,51680,2024
Toscana,45,Commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,DIVISIONE,G,Commercio e riparazione autoveicoli,basso,3536,23309,2024
Toscana,46,Commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),DIVISIONE,G,Commercio e riparazione autoveicoli,basso,6866,54614,2024
Toscana,47,Commercio al dettaglio (escluso quello di autoveicoli e di motocicli),DIVISIONE,G,Commercio e riparazione autoveicoli,basso,13138,83579,2024
Toscana,49,Trasporto terrestre e trasporto mediante condotte,DIVISIONE,H,Trasporto e magazzinaggio,medio,1931,25712,2024
Toscana,50,Trasporto marittimo e per vie d'acqua,DIVISIONE,H,Trasporto e magazzinaggio,medio,26,613,2024
Toscana,51,Trasporto aereo,DIVISIONE,H,Trasporto e magazzinaggio,medio,5,50,2024
Toscana,52,Magazzinaggio e attività di supporto ai trasporti,DIVISIONE,H,Trasporto e magazzinaggio,medio,837,17690,2024
Toscana,53,Servizi postali e attività di corriere,DIVISIONE,H,Trasporto e magazzinaggio,medio,53,919,2024
Toscana,55,Alloggio,DIVISIONE,I,Alloggio e ristorazione,basso,3929,28705,2024
Toscana,56,Attività dei servizi di ristorazione,DIVISIONE,I,Alloggio e ristorazione,basso,14633,89715,2024
Toscana,58,Attività editoriali,DIVISIONE,J,Informazione e comunicazione,basso,120,735,2024
Toscana,59,"Attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore",DIVISIONE,J,Informazione e comunicazione,basso,113,520,2024
Toscana,60,Attività di programmazione e trasmissione,DIVISIONE,J,Informazione e comunicazione,basso,47,385,2024
Toscana,61,Telecomunicazioni,DIVISIONE,J,Informazione e comunicazione,basso,111,1124,2024
Toscana,62,"Produzione di software, consulenza informatica e attività connesse",DIVISIONE,J,Informazione e comunicazione,basso,1004,15108,2024
Toscana,63,Attività dei servizi d'informazione e altri servizi informatici,DIVISIONE,J,Informazione e comunicazione,basso,1292,6502,2024
Toscana,64,Attività di servizi finanziari (escluse le assicurazioni e i fondi pensione),DIVISIONE,K,Attività finanziarie e assicurative,basso,158,23684,2024
Toscana,66,Attività ausiliarie dei servizi finanziari e delle attività assicurative,DIVISIONE,K,Attività finanziarie e assicurative,basso,1287,5894,2024
Toscana,68,Attività immobiliari,DIVISIONE,L,Attività immobiliari,basso,2522,7320,2024
Toscana,69,Attività legali e contabilità,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,4474,18596,2024
Toscana,70,Attività di direzione aziendale e di consulenza gestionale,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,715,6027,2024
Toscana,71,"Attività degli studi di architettura e d'ingegneria, collaudi ed analisi tecniche",DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,1133,9266,2024
Toscana,72,Ricerca scientifica e sviluppo,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,190,3865,2024
Toscana,73,Pubblicità e ricerche di mercato,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,285,1652,2024
Toscana,74,"Altre attività professionali, scientifiche e tecniche",DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,920,4937,2024
Toscana,75,Servizi veterinari,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,96,337,2024
Toscana,77,Attività di noleggio e leasing operativo,DIVISIONE,N,Noleggio e servizi alle imprese,basso,548,4107,2024
Toscana,78,"Attività di ricerca, selezione, fornitura di personale",DIVISIONE,N,Noleggio e servizi alle imprese,basso,16,879,2024
Toscana,79,"Attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività connesse",DIVISIONE,N,Noleggio e servizi alle imprese,basso,506,2684,2024
Toscana,80,Servizi di vigilanza e investigazione,DIVISIONE,N,Noleggio e servizi alle imprese,basso,74,4617,2024
Toscana,81,Attività di servizi per edifici e paesaggio,DIVISIONE,N,Noleggio e servizi alle imprese,basso,1770,32699,2024
Toscana,82,Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese,DIVISIONE,N,Noleggio e servizi alle imprese,basso,1326,11382,2024
Toscana,85,Istruzione,DIVISIONE,P,Istruzione,medio,783,6500,2024
Toscana,86,Assistenza sanitaria,DIVISIONE,Q,Sanità e assistenza sociale,alto,3260,14656,2024
Toscana,87,Servizi di assistenza sociale residenziale,DIVISIONE,Q,Sanità e assistenza sociale,alto,184,12598,2024
Toscana,88,Assistenza sociale non residenziale,DIVISIONE,Q,Sanità e assistenza sociale,alto,338,14299,2024
Toscana,90,"Attività creative, artistiche e di intrattenimento",DIVISIONE,R,Attività artistiche e sportive,basso,193,1047,2024
Toscana,91,"Attività di biblioteche, archivi, musei ed altre attività culturali",DIVISIONE,R,Attività artistiche e sportive,basso,52,1642,2024
Toscana,92,"Attività riguardanti le lotterie, le scommesse, le case da gioco",DIVISIONE,R,Attività artistiche e sportive,basso,179,999,2024
Toscana,93,"Attività sportive, di intrattenimento e di divertimento",DIVISIONE,R,Attività artistiche e sportive,basso,1510,8649,2024
Toscana,95,Riparazione di computer e di beni per uso personale e per la casa,DIVISIONE,S,Altre attività di servizi,basso,403,1854,2024
Toscana,96,Altre attività di servizi per la persona,DIVISIONE,S,Altre attività di servizi,basso,5516,20705,2024
Lazio,TOTALE,Totale economia (imprese con dipendenti),TOTALE,,,,162565,1712501,2024
Lazio,06,Estrazione di petrolio greggio e di gas naturale,DIVISIONE,B,Estrazione di minerali,alto,3,29,2024
Lazio,08,Altre attività di estrazione di minerali da cave e miniere,DIVISIONE,B,Estrazione di minerali,alto,97,1105,2024
Lazio,09,Attività dei servizi di supporto all'estrazione,DIVISIONE,B,Estrazione di minerali,alto,4,18,2024
Lazio,10,Industrie alimentari,DIVISIONE,C,Attività manifatturiere,alto,2351,18971,2024
Lazio,11,Industria delle bevande,DIVISIONE,C,Attività manifatturiere,alto,87,2199,2024
Lazio,12,Industria del tabacco,DIVISIONE,C,Attività manifatturiere,alto,2,85,2024
Lazio,13,Industrie tessili,DIVISIONE,C,Attività manifatturiere,alto,108,1488,2024
Lazio,14,"Confezione di articoli di abbigliamento, confezione di articoli in pelle e pelliccia",DIVISIONE,C,Attività manifatturiere,alto,507,2862,2024
Lazio,15,Fabbricazione di articoli in pelle e simili,DIVISIONE,C,Attività manifatturiere,alto,66,1588,2024
Lazio,16,"Industria del legno e dei prodotti in legno e sughero (esclusi i mobili), fabbricazione di articoli in paglia e materiali da intreccio",DIVISIONE,C,Attività manifatturiere,alto,467,2704,2024
Lazio,17,Fabbricazione di carta e di prodotti di carta,DIVISIONE,C,Attività manifatturiere,alto,116,2194,2024
Lazio,18,Stampa e riproduzione di supporti registrati,DIVISIONE,C,Attività manifatturiere,alto,562,6523,2024
Lazio,19,Fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,DIVISIONE,C,Attività manifatturiere,alto,23,1557,2024
Lazio,20,Fabbricazione di prodotti chimici,DIVISIONE,C,Attività manifatturiere,alto,146,4216,2024
Lazio,21,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,DIVISIONE,C,Attività manifatturiere,alto,58,13186,2024
Lazio,22,Fabbricazione di articoli in gomma e materie plastiche,DIVISIONE,C,Attività manifatturiere,alto,258,4369,2024
Lazio,23,Fabbricazione di altri prodotti della lavorazione di minerali non metalliferi,DIVISIONE,C,Attività manifatturiere,alto,597,6595,2024
Lazio,24,Metallurgia,DIVISIONE,C,Attività manifatturiere,alto,74,2262,2024
Lazio,25,Fabbricazione di prodotti in metallo (esclusi macchinari e attrezzature),DIVISIONE,C,Attività manifatturiere,alto,2181,20211,2024
Lazio,26,"Fabbricazione di computer e prodotti di elettronica e ottica, apparecchi elettromedicali, apparecchi di misurazione e di orologi",DIVISIONE,C,Attività manifatturiere,alto,207,4526,2024
Lazio,27,Fabbricazione di apparecchiature elettriche ed apparecchiature per uso domestico non elettriche,DIVISIONE,C,Attività manifatturiere,alto,144,1814,2024
Lazio,28,Fabbricazione di macchinari ed apparecchiature nca,DIVISIONE,C,Attività manifatturiere,alto,303,5700,2024
Lazio,29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi",DIVISIONE,C,Attività manifatturiere,alto,89,2576,2024
Lazio,30,Fabbricazione di altri mezzi di trasporto,DIVISIONE,C,Attività manifatturiere,alto,117,39008,2024
Lazio,31,Fabbricazione di mobili,DIVISIONE,C,Attività manifatturiere,alto,324,2133,2024
Lazio,32,Altre industrie manifatturiere,DIVISIONE,C,Attività manifatturiere,alto,556,3746,2024
Lazio,33,"Riparazione, manutenzione ed installazione di macchine ed apparecchiature",DIVISIONE,C,Attività manifatturiere,alto,1166,14505,2024
Lazio,35,"Fornitura di energia elettrica, gas, vapore e aria condizionata",DIVISIONE,D,"Energia elettrica, gas, vapore",alto,262,45870,2024
Lazio,36,"Raccolta, trattamento e fornitura di acqua",DIVISIONE,E,"Acqua, reti fognarie, rifiuti",alto,23,2869,2024
Lazio,37,Gestione delle reti fognarie,DIVISIONE,E,"Acqua, reti fognarie, rifiuti",alto,96,853,2024
Lazio,38,"Attività di raccolta, trattamento e smaltimento dei rifiuti recupero dei materiali",DIVISIONE,E,"Acqua, reti fognarie, rifiuti",alto,432,17751,2024
Lazio,39,Attività di risanamento e altri servizi di gestione dei rifiuti,DIVISIONE,E,"Acqua, reti fognarie, rifiuti",alto,43,575,2024
Lazio,41,Costruzione di edifici,DIVISIONE,F,Costruzioni,alto,7697,44188,2024
Lazio,42,Ingegneria civile,DIVISIONE,F,Costruzioni,alto,575,20190,2024
Lazio,43,Lavori di costruzione specializzati,DIVISIONE,F,Costruzioni,alto,12944,74586,2024
Lazio,45,Commercio all'ingrosso e al dettaglio e riparazione di autoveicoli e motocicli,DIVISIONE,G,Commercio e riparazione autoveicoli,basso,5939,30969,2024
Lazio,46,Commercio all'ingrosso (escluso quello di autoveicoli e di motocicli),DIVISIONE,G,Commercio e riparazione autoveicoli,basso,8759,66688,2024
Lazio,47,Commercio al dettaglio (escluso quello di autoveicoli e di motocicli),DIVISIONE,G,Commercio e riparazione autoveicoli,basso,23146,137773,2024
Lazio,49,Trasporto terrestre e trasporto mediante condotte,DIVISIONE,H,Trasporto e magazzinaggio,medio,3544,99412,2024
Lazio,50,Trasporto marittimo e per vie d'acqua,DIVISIONE,H,Trasporto e magazzinaggio,medio,39,420,2024
Lazio,51,Trasporto aereo,DIVISIONE,H,Trasporto e magazzinaggio,medio,12,6431,2024
Lazio,52,Magazzinaggio e attività di supporto ai trasporti,DIVISIONE,H,Trasporto e magazzinaggio,medio,2014,68868,2024
Lazio,53,Servizi postali e attività di corriere,DIVISIONE,H,Trasporto e magazzinaggio,medio,141,118331,2024
Lazio,55,Alloggio,DIVISIONE,I,Alloggio e ristorazione,basso,3364,28468,2024
Lazio,56,Attività dei servizi di ristorazione,DIVISIONE,I,Alloggio e ristorazione,basso,20478,131652,2024
Lazio,58,Attività editoriali,DIVISIONE,J,Informazione e comunicazione,basso,423,3012,2024
Lazio,59,"Attività di produzione cinematografica, di video e di programmi televisivi, di registrazioni musicali e sonore",DIVISIONE,J,Informazione e comunicazione,basso,929,11878,2024
Lazio,60,Attività di programmazione e trasmissione,DIVISIONE,J,Informazione e comunicazione,basso,91,4213,2024
Lazio,61,Telecomunicazioni,DIVISIONE,J,Informazione e comunicazione,basso,258,27624,2024
Lazio,62,"Produzione di software, consulenza informatica e attività connesse",DIVISIONE,J,Informazione e comunicazione,basso,2510,68447,2024
Lazio,63,Attività dei servizi d'informazione e altri servizi informatici,DIVISIONE,J,Informazione e comunicazione,basso,2390,14610,2024
Lazio,64,Attività di servizi finanziari (escluse le assicurazioni e i fondi pensione),DIVISIONE,K,Attività finanziarie e assicurative,basso,449,30927,2024
Lazio,65,"Assicurazioni, riassicurazioni e fondi pensione (escluse le assicurazioni sociali obbligatorie)",DIVISIONE,K,Attività finanziarie e assicurative,basso,25,4324,2024
Lazio,66,Attività ausiliarie dei servizi finanziari e delle attività assicurative,DIVISIONE,K,Attività finanziarie e assicurative,basso,2231,11928,2024
Lazio,68,Attività immobiliari,DIVISIONE,L,Attività immobiliari,basso,4891,13428,2024
Lazio,69,Attività legali e contabilità,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,6203,22973,2024
Lazio,70,Attività di direzione aziendale e di consulenza gestionale,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,2761,31935,2024
Lazio,71,"Attività degli studi di architettura e d'ingegneria, collaudi ed analisi tecniche",DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,1593,16240,2024
Lazio,72,Ricerca scientifica e sviluppo,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,328,3441,2024
Lazio,73,Pubblicità e ricerche di mercato,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,939,5372,2024
Lazio,74,"Altre attività professionali, scientifiche e tecniche",DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,1618,8816,2024
Lazio,75,Servizi veterinari,DIVISIONE,M,"Attività professionali, scientifiche e tecniche",basso,170,655,2024
Lazio,77,Attività di noleggio e leasing operativo,DIVISIONE,N,Noleggio e servizi alle imprese,basso,1060,8228,2024
Lazio,78,"Attività di ricerca, selezione, fornitura di personale",DIVISIONE,N,Noleggio e servizi alle imprese,basso,71,34237,2024
Lazio,79,"Attività dei servizi delle agenzie di viaggio, dei tour operator e servizi di prenotazione e attività connesse",DIVISIONE,N,Noleggio e servizi alle imprese,basso,987,6561,2024
Lazio,80,Servizi di vigilanza e investigazione,DIVISIONE,N,Noleggio e servizi alle imprese,basso,246,24154,2024
Lazio,81,Attività di servizi per edifici e paesaggio,DIVISIONE,N,Noleggio e servizi alle imprese,basso,3553,77073,2024
Lazio,82,Attività di supporto per le funzioni d'ufficio e altri servizi di supporto alle imprese,DIVISIONE,N,Noleggio e servizi alle imprese,basso,4214,54798,2024
Lazio,85,Istruzione,DIVISIONE,P,Istruzione,medio,1598,11711,2024
Lazio,86,Assistenza sanitaria,DIVISIONE,Q,Sanità e assistenza sociale,alto,8223,48461,2024
Lazio,87,Servizi di assistenza sociale residenziale,DIVISIONE,Q,Sanità e assistenza sociale,alto,680,12047,2024
Lazio,88,Assistenza sociale non residenziale,DIVISIONE,Q,Sanità e assistenza sociale,alto,937,35871,2024
Lazio,90,"Attività creative, artistiche e di intrattenimento",DIVISIONE,R,Attività artistiche e sportive,basso,542,2916,2024
Lazio,91,"Attività di biblioteche, archivi, musei ed altre attività culturali",DIVISIONE,R,Attività artistiche e sportive,basso,40,1819,2024
Lazio,92,"Attività riguardanti le lotterie, le scommesse, le case da gioco",DIVISIONE,R,Attività artistiche e sportive,basso,540,7032,2024
Lazio,93,"Attività sportive, di intrattenimento e di divertimento",DIVISIONE,R,Attività artistiche e sportive,basso,1726,9548,2024
Lazio,95,Riparazione di computer e di beni per uso personale e per la casa,DIVISIONE,S,Altre attività di servizi,basso,542,2371,2024
Lazio,96,Altre attività di servizi per la persona,DIVISIONE,S,Altre attività di servizi,basso,9676,33789,2024
Marche,TOTALE,Totale economia (imprese con dipendenti),TOTALE,,,,44502,374127,2024
Marche,08,Altre attività di estrazione di minerali da cave e miniere,DIVISIONE,B,Estrazione di minerali,alto,26,253,2024
Marche,09,Attività dei servizi di supporto all'estrazione,DIVISIONE,B,Estrazione di minerali,alto,1,43,2024
Marche,10,Industrie alimentari,DIVISIONE,C,Attività manifatturiere,alto,1111,11265,2024
Marche,11,Industria delle bevande,DIVISIONE,C,Attività manifatturiere,alto,57,637,2024
Marche,13,Industrie tessili,DIVISIONE,C,Attività manifatturiere,alto,204,2012,2024
Marche,14,"Confezione di articoli di abbigliamento, confezione di articoli in pelle e pelliccia",DIVISIONE,C,Attività manifatturiere,alto,695,8503,2024
Marche,15,Fabbricazione di articoli in pelle e simili,DIVISIONE,C,Attività manifatturiere,alto,1554,18799,2024
Marche,16,"Industria del legno e dei prodotti in legno e sughero (esclusi i mobili), fabbricazione di articoli in paglia e materiali da intreccio",DIVISIONE,C,Attività manifatturiere,alto,335,3370,2024
Marche,17,Fabbricazione di carta e di prodotti di carta,DIVISIONE,C,Attività manifatturiere,alto,133,3235,2024
Marche,18,Stampa e riproduzione di supporti registrati,DIVISIONE,C,Attività manifatturiere,alto,214,2089,2024
Marche,19,Fabbricazione di coke e prodotti derivanti dalla raffinazione del petrolio,DIVISIONE,C,Attività manifatturiere,alto,4,401,2024
Marche,20,Fabbricazione di prodotti chimici,DIVISIONE,C,Attività manifatturiere,alto,102,2241,2024
Marche,21,Fabbricazione di prodotti farmaceutici di base e di preparati farmaceutici,DIVISIONE,C,Attività manifatturiere,alto,8,155,2024
Marche,22,Fabbricazione di articoli in gomma e materie plastiche,DIVISIONE,C,Attività manifatturiere,alto,421,11469,2024
